,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type,entrance,description,emergency,emergency:phone,source:opening_hours,post_box:location,building:material,roof:colour,roof:shape,park_ride,delivery:covid19,smoothness,payment:cryptocurrencies,fixme,end_date,addr:state,loc_name,wikidata,payment:telephone_cards,kids_area,operator:type,toilets,toilets:access,name:it
2113,node/898174751,898174751,node,20,4600.0,Louis Giroud-Strasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-olten-saelipark,POINT (7.9094486 47.346669),de:Migros,yes,Olten,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,,Olten Sälipark,,Genossenschaft Migros Aare,yes,,,,,,,Migros Sälipark (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,node/983966559,983966559,node,,,,,,,,,,Migros,,,POINT (7.7870652 47.3086904),,,,,,,,,,,,,PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,,,,,,,,timetable,bus_stop,A-Welle,platform,"Neuendorf, Migros",8581289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,node/1142280066,1142280066,node,6,4950.0,Bernstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-huttwil,POINT (7.8401905 47.1135161),de:Migros,,Huttwil,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Huttwil,,Genossenschaft Migros Aare,,,,,,,CH,Migros Huttwil (MM),,,,,,+41 58 567 37 50,,,,,,,,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,node/1490586102,1490586102,node,17,3422.0,Solothurnstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-kirchberg,POINT (7.5807312 47.0890127),de:Migros,,Kirchberg BE,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Kirchberg BE,,Genossenschaft Migros Aare,,,,,,,,Migros Kirchberg (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,node/1613212195,1613212195,node,21,4600.0,Solothurnerstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-olten-hammer,POINT (7.8986189 47.3498922),de:Migros,yes,Olten,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,,Olten Hammer,,Genossenschaft Migros Aare,,,,,,0,,Migros Hammer (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,open,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,node/1631232337,1631232337,node,20,4654.0,Hauptstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-lostorf,POINT (7.9476765 47.3828706),de:Migros,,Lostorf,"Mo-Fr 08:00-18:30, Sa 08:00-17:00; PH off",,,,,,,Lostorf,,Genossenschaft Migros Aare,,,,,,,,Migros Lostorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,node/1830151553,1830151553,node,28,4900.0,Wiesenstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-langenthal,POINT (7.7841206 47.2144731),de:Migros,yes,Langenthal,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Langenthal,,Genossenschaft Migros Aare,,,,,,,,Migros Langenthal (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,node/2081034362,2081034362,node,5,4800.0,Aarburgerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-zofingen,POINT (7.9422753 47.2915021),en:Migros,,Zofingen,"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-20:00; PH off",,,,,,,Zofingen,,Genossenschaft Migros Aare,,,,,,,,Migros Zofingen (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,node/2297683318,2297683318,node,13,4710.0,Goldgasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-balsthal,POINT (7.6953332 47.3167934),de:Migros,yes,Balsthal,"Mo-Th 08:00-18:30, Fr 08:00-20:00, Sa 07:30-18:00; PH off",,,,,,,Balsthal,,Genossenschaft Migros Aare,,,,,,,,Migros Balsthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,node/2401239033,2401239033,node,14,5012.0,C. F. Ballystrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-schoenenwerd,POINT (8.0031319 47.3733668),de:Migros,yes,Schönenwerd,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 07:30-18:00; PH off,,,,,,,Schönenwerd,,Genossenschaft Migros Aare,,,,,,,,Migros Schönenwerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,node/2896643846,2896643846,node,2,6144.0,Zelgmatte,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-zell,POINT (7.9281581 47.1371274),de:Migros,,Zell,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Zell LU,,Genossenschaft Migros Luzern,,,,,,,CH,Migros Zell LU,,,,,,+41 41 989 70 40 / +41 41 988 20 88,,,,,,,,,,,,,,,,,migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,node/3536981995,3536981995,node,20,4852.0,Neue Aarburgerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-rothrist,POINT (7.8868376 47.3065539),en:Migros,,Rothrist,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,,,,,,Rothrist,,Genossenschaft Migros Aare,,,,,,,,Migros Rothrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,node/3846698659,3846698659,node,2,4665.0,Zürichstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-oftringen,POINT (7.9216331 47.312271),de:Migros,,Oftringen,"Mo-We 08:00-19:00, Th-Fr 08:00-20:00, Sa 07:30-18:00; PH off",,,,,,,Oftringen,,Genossenschaft Migros Aare,,,,,,,,Migros Oftringen (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,node/4161853017,4161853017,node,53,4702.0,Mühlefeldstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-oensingen,POINT (7.719135 47.2889646),en:Migros,,Oensingen,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off,,,,,,,Oensingen,,Genossenschaft Migros Aare,,,,,,,,Migros Oensingen,wlan,,,+41 58 567 95 30,,,,,,https://filialen.migros.ch/de/migros-supermarkt-oensingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,node/5425441458,5425441458,node,8,5035.0,Binzmattweg,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-unterentfelden,POINT (8.0456229 47.3620678),de:Migros,,Unterentfelden,Mo-Sa 08:00-20:00; PH off,,,,,,,Unterentfelden,,Genossenschaft Migros Aare,,,,,,,,Migros Unterentfelden (MM),,,,,,+41 58 567 20 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,node/7233539947,7233539947,node,,,,,,,,,,Migros,,,POINT (7.7871154 47.3086952),,,,,,,,,,,,,PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A-Welle,stop_position,"Neuendorf, Migros",8581289.0,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,node/7483327233,7483327233,node,1,4622.0,Hausimollstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-egerkingen-gaeupark,POINT (7.8017601 47.3180504),de:Migros,,Egerkingen,Mo-Fr 09:00-18:30; Th 09:00-21:00; Sa 08:00-18:00; PH off,,,,,,,Egerkingen Gäupark,,Genossenschaft Migros Aare,,,,,,0,,Migros Gäupark (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,node/7744624818,7744624818,node,1,4853.0,Fahrackerstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-murgenthal,POINT (7.8292999 47.2649349),de:Migros,,Murgenthal,"Mo-Fr 08:00-19:00, Sa 07:30-17:00; PH off",,,,,,,Murgenthal,,Genossenschaft Migros Aare,,,,,,,,Migros Murgenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,node/8531787049,8531787049,node,22,4552.0,Hauptstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-derendingen,POINT (7.5837586 47.1973504),de:Migros,,Derendingen,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 07:30-18:00; PH off,,,,,,,Derendingen,,Genossenschaft Migros Aare,,,,,,,,,wlan,,,+41 58 567 74 00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,node/9438976816,9438976816,node,5,6264.0,Sagenstrasse,,,,,,,Migros,mall,,POINT (7.895653 47.2273896),,,Pfaffnau,,,,,,,,,,,,,,,,,,,,,,,,+41 41 62 754 11 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,node/9439044297,9439044297,node,70,6260.0,Hauptstrasse,,,,,,,Migros,mall,,POINT (7.9703402 47.2505763),,,Reiden,,,,,,,,,,,,,,,,,,,,,,,,+41 62 758 10 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,way/195274340,195274340,way,52,6260.0,Hauptstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-reiden,"POLYGON ((7.9717412 47.248587, 7.9710294 47.2484709, 7.9711335 47.2481767, 7.9717553 47.248278, 7.9716903 47.2484616, 7.9717803 47.2484763, 7.9717412 47.248587))",de:Migros,yes,Reiden,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,"[2057451688, 2057451667, 2057451621, 2057451638, 2057451664, 2057451668, 2057451688]",Reiden,yes,Genossenschaft Migros Luzern,no,,,,,,,Migros Reiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,way/232877652,232877652,way,,6243.0,,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-egolzwil-schoetz,"POLYGON ((7.9811115 47.1836118, 7.9815181 47.1833372, 7.9817335 47.1834845, 7.9817067 47.1835025, 7.9818075 47.1835714, 7.9815476 47.1837469, 7.9814473 47.1836783, 7.9813272 47.1837594, 7.9811115 47.1836118))",en:Migros,,Egolzwil,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,"[94635655, 2411875993, 9030247705, 9030247706, 2411875998, 2411876001, 2411876000, 2411876002, 94635655]",Egolzwil-Schöltz,yes,Genossenschaft Migros Luzern,,,,,,,,Migros Egolzwil-Schöltz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grossmatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,node/702121805,702121805,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9411898 46.0163953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,node/897667906,897667906,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9390942 46.0097799),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,node/3243137284,3243137284,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9366113 45.8484501),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,node/3493404911,3493404911,node,,6807.0,Via Cantonale,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9314761 46.0608612),en:Migros,yes,Taverne-Torricella,Mo-Fr 08:00-18:30; Th 08:00-21:00; Sa 08:00-18:00,,,,,,,,,,yes,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,node/3758933750,3758933750,node,,6900.0,Viale Castagnola,Migros,Q680727,,,,,Migros,supermarket,,POINT (8.9657502 46.0062192),en:Migros,,Lugano,Mo-Sa 08:00-19:00,,,,,,,,,Migros,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,node/4603794691,4603794691,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9672526 46.0235381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migros
2142,node/5072974691,5072974691,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.9435175 45.9913154),en:Migros,,Lugano,,,,,,,,,,Migros,,,,,,,CH,,,,,+41 91 821 72 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paradiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,node/5686249444,5686249444,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8764864 45.9772572),en:Migros,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,node/6952775543,6952775543,node,,,,Migros,Q680727,,,,,Migros,supermarket,,POINT (8.9256188 45.970454),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,way/113684683,113684683,way,40,6950.0,Via Luigi Canonica,Migros,Q680727,,,,,Migros,supermarket,,"POLYGON ((8.9675184 46.0669436, 8.9672912 46.0668381, 8.96716 46.066974, 8.9673062 46.067042, 8.9673245 46.0670229, 8.9674056 46.0670606, 8.9675184 46.0669436))",en:Migros,,Tesserete,,,,,,,"[1288839492, 1288839491, 1288839497, 1288839493, 1288839502, 1288839494, 1288839492]",Ticino,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,way/152507487,152507487,way,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((8.9053559 45.9991254, 8.905226 45.9988596, 8.9053435 45.9988319, 8.9052311 45.998602, 8.9054434 45.9985519, 8.9053109 45.9982808, 8.9054283 45.9982532, 8.9053992 45.9981937, 8.9058223 45.9980939, 8.906145 45.9987541, 8.906074 45.9987709, 8.9061265 45.9988782, 8.9060396 45.9988987, 8.9061142 45.9990513, 8.9060686 45.9990621, 8.9061112 45.9991492, 8.9059734 45.9991817, 8.9059285 45.9990899, 8.9055131 45.9991879, 8.9054694 45.9990986, 8.9053559 45.9991254))",en:Migros,yes,,,,,,,,"[1653259312, 1653259288, 1653259287, 1653259284, 1653259283, 1653259282, 1653259280, 1653259279, 1653259276, 1653259285, 1653259286, 1653259289, 1653259291, 1653259303, 1653259305, 1653259317, 1653259320, 1653259308, 1653259321, 1653259310, 1653259312]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,way/304782878,304782878,way,15,,Via Pretorio,Migros,Q680727,,,,,Migros,supermarket,,"POLYGON ((8.9522222 46.0073791, 8.9520436 46.0068793, 8.9518989 46.006902, 8.9514784 46.0069817, 8.9516134 46.0073832, 8.9516644 46.007377, 8.9516915 46.0074455, 8.9518684 46.0074114, 8.9518775 46.0074372, 8.9520682 46.0074049, 8.9522222 46.0073791))",en:Migros,,,,,,,,,"[3093834084, 3093834099, 3093836579, 3093834092, 9484701048, 9484701047, 3093834087, 9484701049, 9484701050, 3093834094, 3093834084]",Lugano Centro,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Migros Lugano Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,node/348830422,348830422,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.795867 46.165649),en:Migros,yes,,"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-18:30",,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,node/415255849,415255849,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,http://filialen.migros.ch/it/#/CentroS.Antonino/0125020,POINT (8.9619063 46.1539555),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,node/723124725,723124725,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8506817 46.1806002),,,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,node/805177065,805177065,node,,,Via San Gottardo,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (8.8108981 46.1753807),en:Migros,yes,,"Mo-We, Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-17:00",,,,,,,,,,,,,,,,,,,,,,,+41918217730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
