,Unnamed: 0,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,permanently_closed
10,10,OPERATIONAL,"Etzelstrasse 3, 8038 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110437670552395218461"">shih joe</a>'], 'photo_reference': 'AW30NDxxYaJM03xVsmXxj64nORvshKepq5zi0g841mWpyD0TnKDhBGMepvyyyMNBJSMxNbDDFVQyWX01WsnCp2pDXkb_sowgJRVWNMZb4eAp7ulCZFL1IoIUnqcve2LTA3mvUcLpsYDRfosPOVdWztFBsojBnp7aF7ACRcqV2uD49fBbpiwH', 'width': 4608}]",ChIJA0Pf5N4JkEcRD2eKbftCaxc,4.3,ChIJA0Pf5N4JkEcRD2eKbftCaxc,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",642.0,47.34472220000001,8.53,47.34602447989273,8.531280779892723,47.34332482010728,8.52858112010728,True,8GVJ+V2 Zürich,8FVC8GVJ+V2,,
11,11,OPERATIONAL,"Tessinerpl. 10, 8002 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103541268436778144207"">Ksenia Markainesk</a>'], 'photo_reference': 'AW30NDzDfJSlxBlY6DwiIJAHFJ2RFLoCoOz7A7B8joo8Ii1TN1M0O48d-MgnxM6-unn6X9k_RY4vUcQCaBizFYjrf1IYO4vvs66cAaZ_30y9jQFCjhcFJc4uwS4Hr850z2r5dgHQtBTUkzBzbQrFRpPcnXzn7fdpAZUd7LZoQp140wDxck4j', 'width': 4032}]",ChIJ8_GqOdYJkEcRlyA5wY3lgh0,4.1,ChIJ8_GqOdYJkEcRlyA5wY3lgh0,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",568.0,47.36413049999999,8.5310291,47.36553922989273,8.532502079892723,47.36283957010728,8.529802420107279,True,9G7J+MC Zürich,8FVC9G7J+MC,,
12,12,OPERATIONAL,"Stockerstrasse 47, 8002 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115809073337729603059"">Donat Deger</a>'], 'photo_reference': 'AW30NDwt9aF9grFWxs_BRXUUJtqpkhwXLudWl6KXjEmOiIp9dEfhmj6chxjzU7yLCRD1CzW6iIJEGlvBtmS9NgbX38lDCeJALIxHY4FY4Ef0xcG1sJdsDxLRi1uviIZ0OEAPrmH9Ih_XWErXLmnWhC7dTYKwRsa6r2RHm0EkS6KM81H6cJJU', 'width': 4032}]",ChIJKehoGAIKkEcRoe1kqchOW68,4.2,ChIJKehoGAIKkEcRoe1kqchOW68,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",134.0,47.3683281,8.5341943,47.36965767989272,8.53561527989272,47.36695802010728,8.532915620107277,True,9G9M+8M Zürich,8FVC9G9M+8M,,
13,13,OPERATIONAL,"Birmensdorferstrasse 140, 8003 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109901330234441306333"">Josep Aguilera Estrada</a>'], 'photo_reference': 'AW30NDzDH4ZKQ9taZRTWEaNJqamzCwOsvJPKuvNBukT4Ti0ib4MLfmgon9Yoce-zxhxB4swD3Ifpln7zndQC1iR4k92b0kW-P0P5Bu9Jk9Tag7ciiLuj0FgZuOQl8y7jWW0eEmlLaYXMVdxFdcuo9UNxYoCJ0pgf0Nx1iINKd3NAoxI8VwFM', 'width': 4128}]",ChIJfSSTTR4KkEcRF7QYJUbjEPU,4.2,ChIJfSSTTR4KkEcRF7QYJUbjEPU,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",674.0,47.37008950000001,8.520151,47.37139032989272,8.52139712989272,47.36869067010728,8.518697470107275,True,9GCC+23 Zürich,8FVC9GCC+23,,
14,14,OPERATIONAL,"Uetlibergstrasse 20, 8045 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Manessehof,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115850418201591769863"">Pattharavadee Boonlikit</a>'], 'photo_reference': 'AW30NDxVdSB1mHP-SXOqvhQvVgMEEWqVKv2xbqfvreHkxfOIQtJlEJQuHPQyZBi2aYWbu7hrOQKWtI4fRwNTPGogRSNJM5YtN7OpcpilwAqYRT-KsS_YS3PEsDd82VHQZmx0BMqjiieESg97mCPLjzaGyyouMLupcK629XWcZ9M3qBQJg-3H', 'width': 3096}]",ChIJHVi3JfQJkEcRJv9MWJcnqMA,4.0,ChIJHVi3JfQJkEcRJv9MWJcnqMA,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",248.0,47.36488989999999,8.5211127,47.36623892989271,8.522500929892722,47.36353927010727,8.519801270107278,True,9G7C+XC Zürich,8FVC9G7C+XC,,
15,15,OPERATIONAL,"Kalanderpl. 1, 8045 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Zürich Sihlcity Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109799705615277094345"">Michael Kram</a>'], 'photo_reference': 'AW30NDyIGYjvFirkFbI8a7__YgKxzYtp5xvUPVLSAi7tbcMp_pvmH-HwBv_7unHCzylzXUeUIqfI3lDO86vlPj7jLjqjGtpIVLyo1mL9S9sryEpcUFse79VzZUKsVRNqM9ABRiuzRUMBHdCna4lpY-t1zK2RYvaos39XBl-uVahv5DFy-40w', 'width': 4032}]",ChIJFwx7xe8JkEcRDrrE0f9X6mg,4.4,ChIJFwx7xe8JkEcRDrrE0f9X6mg,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",860.0,47.3576232,8.5231751,47.35897302989272,8.52452492989272,47.35627337010727,8.521825270107277,True,9G5F+27 Zürich,8FVC9G5F+27,,
16,16,OPERATIONAL,"Dietlimoosplatz 1, 8134 Adliswil",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI SUISSE,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100712440767692666665"">A Google User</a>'], 'photo_reference': 'AW30NDxNlmYFyCTyxMK2HjPFJWT0ugC4_v0nWgsX7B7yVmC2q7K9zVeBVeWnWPatcFHKadNsL0Gb87NHWQv2Zfus_mXDstTbfxYIJO0A0ynRrvb69AJUmNo4q1DaTrdxz0fKqHGGcWvg_dq5VSBcaaZ_GsFEPXZxHEQ9GhJMywELOuaGwYuf', 'width': 640}]",ChIJNfdm5i2nmkcRADcuUzDZoAk,4.3,ChIJNfdm5i2nmkcRADcuUzDZoAk,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",9.0,47.3221605,8.529346199999999,47.32328527989272,8.530734129892721,47.32058562010727,8.528034470107277,True,8GCH+VP Adliswil,8FVC8GCH+VP,,
17,17,OPERATIONAL,"Poststrasse 3, 8134 Adliswil",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Adliswil,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110045649004537318437"">Ivanka Brown</a>'], 'photo_reference': 'AW30NDxlogb1XKZoggzSCLYYljbAenR-kNBjL_QIZtEueM9uyjdylLLKvr5wun2izQYyIjxT-vfQrE24X2WkegzLdnzazPSp6L3SeO0bGrGYnM_JXc6LByorAsCMiYa7ltKjVV5R5nLSrEhw3Z4ADATPrUfBSOAqlST2feC2BYzN6FGBQh8M', 'width': 4608}]",ChIJqUHEGYqnmkcR-RTA1HL7U0s,4.1,ChIJqUHEGYqnmkcR-RTA1HL7U0s,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",394.0,47.3130391,8.525551799999999,47.31446022989272,8.526911729892722,47.31176057010728,8.524212070107279,True,8G7G+66 Adliswil,8FVC8G7G+66,,
11,11,OPERATIONAL,"Birmensdorferstrasse 517, 8055 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino Zürich Birmensdorferstrasse,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117804425570490976472"">A Google User</a>'], 'photo_reference': 'AW30NDynDKZ4zP6mfwbOccSDfN__TZXO3o2igAGPoYYLtElKL8jQ756faqFqJgoXPiLtTf55KWVr6PzXZmPQc4TbVDMFQDGGZ30AlbZgMexP9DhMgjjCGUHLHFb13j3_2J3UM1wV97_kzj-r1lMaY8xUvkgEjojn1LXavKdibNRKWOX39BG_', 'width': 3968}]",ChIJIScCroEJkEcRbsFzBtV4S_0,4.3,ChIJIScCroEJkEcRbsFzBtV4S_0,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",26.0,47.3674068,8.4944007,47.36882477989273,8.495706629892723,47.36612512010728,8.49300697010728,True,9F8V+XQ Zürich,8FVC9F8V+XQ,,
13,13,OPERATIONAL,"Waldegg CH, Zürcherstrasse 1, 8142 Uitikon",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Uitikon Waldegg,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103672250830681063559"">Michael Weber</a>'], 'photo_reference': 'AW30NDx14paXnuCTmlqnd6bdoi3fR2uqmopo0Ma_by8OiGM39MlPbBLl7znRR8Hhtfy4y5GEJp22BY1R1_VPaVQf17iDcYfxGW4R11s4W6vmEcdSliHGO7VImmsefE1TjNuNNaCqdb-fVCMgjumKej3XSMNeoEQmcO4JcxCLImAWt_kKvJJB', 'width': 1536}]",ChIJ7SJ3VA0JkEcR8riOqfBvUIg,4.4,ChIJ7SJ3VA0JkEcR8riOqfBvUIg,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",126.0,47.36806499999999,8.4624693,47.36945817989271,8.463857079892723,47.36675852010727,8.461157420107279,True,9F96+6X Uitikon,8FVC9F96+6X,,
14,14,OPERATIONAL,"Birmensdorferstrasse 484, 8055 Zürich",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,migrolino Triemli,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118034337217617554789"">Evgeny Gerashchenko</a>'], 'photo_reference': 'AW30NDxypoEJkiYWrYExBwwOtdyhmP_comvCHn45GN2195NUSk-PY6BGyh6LTzhUK3W6P_OntyZRlm2fn2FNjav-fwMtPPyedFgq9LGKBhqCiyKC1PXFhpfE1XqaJcHFrmnfFMFryAqBUa87CUHkVy1MEYbaBFKVUcZoAp_LOVcqBjhUuxcV', 'width': 3264}]",ChIJVUL56IAJkEcRDXaPF7oDxp8,4.3,ChIJVUL56IAJkEcRDXaPF7oDxp8,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",133.0,47.3685826,8.4966337,47.36977572989272,8.498025879892722,47.36707607010727,8.495326220107279,True,9F9W+CM Zürich,8FVC9F9W+CM,,
0,0,OPERATIONAL,"Hauptstrasse 4, 8452 Adlikon",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,BP Service Weinland West Express Shopping,"[{'height': 3136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109194688040284539192"">A Google User</a>'], 'photo_reference': 'AW30NDyzFr5BtupY6BKiOa_kBxi1q5holfENrDphTOgiJpA26TpmDLzLqrLyZbShAuhJpVcjauIvjLxcym9wV9vnciT43-rzEMsJWcTo4Iq7AX3eSP4-1An83P-xx8YelvQWHP8MO5IwNCmg6tAL4lFkpuLgJ8WiERVBMcUYsIRgQ4UHTCb2', 'width': 4224}]",ChIJYaLJr7mcmkcRAgp8MuXLd1s,4.2,ChIJYaLJr7mcmkcRAgp8MuXLd1s,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",170.0,47.5813267,8.6826502,47.58269967989272,8.684036579892721,47.58000002010728,8.681336920107277,True,HMJM+G3 Adlikon bei Andelfingen,8FVCHMJM+G3,,
1,1,OPERATIONAL,"Weinlandstrasse 4, 8451 Kleinandelfingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109826133425376140786"">Lars Gnädinger</a>'], 'photo_reference': 'AW30NDyQsGhLXNiINDcQaHno1JxhYB3A4hE8KDwv5isPiAaX7H4j6kDdFS8L3PslykNKmWG-if3Mm7PPI6w0isj4U0nLKlH0Xn1eW4df7ILdnM-5W9eKyyYZ5urAd_VnsEI4-1awlZbE8rPkK1tMyjrni-WSAp_67MADqLTwxglBBdW3q7zY', 'width': 1920}]",ChIJ-XJOi0iDmkcRTJyNhPoG8oc,4.3,ChIJ-XJOi0iDmkcRTJyNhPoG8oc,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",406.0,47.601979,8.6888684,47.60333402989272,8.690292329892722,47.60063437010728,8.687592670107279,True,JM2Q+QF Kleinandelfingen,8FVCJM2Q+QF,,
2,2,OPERATIONAL,"Schaffhauserstrasse 62, 8451 Kleinandelfingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Coop Supermarkt Kleinandelfingen,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110879969636058181464"">Bernhard Haeuser</a>'], 'photo_reference': 'AW30NDysXpK2CFul40cSYaE3f4wH1Q9U3svDb8YHVPsOHRBecXiOmCcg2gqurL19U24BRiVBLQ2qCecofrEzgx-vcdpWegfLkJEnJzJZIzfKc4RwxEIOINpTRfSBZ1nTEt6IqjCNPsmf2AcYrcudNUif6h1ReWTjPqCHiSc37NmhH9sIIiCt', 'width': 1920}]",ChIJj3Su00eDmkcREAUGuthcEC0,4.5,ChIJj3Su00eDmkcREAUGuthcEC0,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",473.0,47.6030463,8.6884763,47.60425917989273,8.689672979892721,47.60155952010728,8.686973320107278,True,JM3Q+69 Kleinandelfingen,8FVCJM3Q+69,,
3,3,OPERATIONAL,"Hinterdorfstrasse 2, 8444 Henggart",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Henggart,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101633212580438607394"">A Google User</a>'], 'photo_reference': 'AW30NDxYtfwtrMqLhZECrflUCo8hUj8Si7eqrRcjjk0ERbXT3M2lE46ibbQpN4vVJOIH9rQ48pXlHQ1z7wHe05bk5IBibfm9sRVDsOBGNyyn0y9DLO2ePfseldSnDRkkrfRRB_nPyMVks_yDeYolbPmcjljDkvhqTBTtjKZ694OatqyG9SjG', 'width': 3024}]",ChIJ4dMtzZGcmkcRLk5hQwiq7WA,4.3,ChIJ4dMtzZGcmkcRLk5hQwiq7WA,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",116.0,47.56418619999999,8.6830546,47.56553252989272,8.684387279892722,47.56283287010728,8.681687620107278,True,HM7M+M5 Henggart,8FVCHM7M+M5,,
4,4,OPERATIONAL,"Mitteldorfstrasse 21, 8475 Ossingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Ossingen,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110879969636058181464"">Bernhard Haeuser</a>'], 'photo_reference': 'AW30NDxxfPeqa_-ngIXEtQpDlUmS_dk92VM-XbbCRQ7uuGW3TnD_gdAf5cT8tk1y58uZG92OuqvCv2G0J88RKZdAKVCWN8h8AUNVvFSRffo4uQBeE-BfBpfdyle2sK3R938UZQ9t2Zf6gvWYSSYHB-u2YxUqW9BTt3KYq4HToW3XuqsH8GnF', 'width': 3120}]",ChIJR_MMkZeEmkcRgYHWMslpG3Q,4.4,ChIJR_MMkZeEmkcRgYHWMslpG3Q,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",64.0,47.6112894,8.7259704,47.61264962989272,8.72734747989272,47.60994997010728,8.724647820107275,True,JP6G+GC Ossingen,8FVCJP6G+GC,,
5,5,OPERATIONAL,"Pumpwerkstrasse 56, 8105 Regensdorf",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,SPAR,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101823099544167726759"">Elisabeth Höchli</a>'], 'photo_reference': 'AW30NDw-13asVid2CbkUQxOjDoOo9bzP3p4kP3tELlVTFwz14wwB4O-2Odb5oJEfvaAx7YZQIXUVCPPh56IE8jAKysxvIJoMYoavUqvvEDKE5SLvem0j6DkS3iZwfgr4pddwUSODQZ_pgb_hnnctsoKRcYViSFB4dVUPyXiNV3E4tYK8a9gP', 'width': 960}]",ChIJ2TWFZ6kMkEcR2y1Kg6PeByk,4.2,ChIJ2TWFZ6kMkEcR2y1Kg6PeByk,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",266.0,47.445349,8.4640988,47.44674187989273,8.465401479892721,47.44404222010728,8.462701820107277,True,CFW7+4J Regensdorf,8FVCCFW7+4J,1.0,
6,6,OPERATIONAL,"Weiacherstrasse 1, 8422 Pfungen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111996450138311991150"">Patrizio Pennella</a>'], 'photo_reference': 'AW30NDwsduSxRgUmC2ti40Mpsm2f33TaaHopu6wMX3eng83ULKdEqSssMzbJ9GXMwMyw70XxXSMECCoZmIOsAapjIMuhwfz28XrkHqtyTQFHCZfpiDo9loUxWiQzFdSBDmkBDcTjEdE8ICrdZYDCYHFUI67kzlCfw35KfThpAE7_InQ38NY4', 'width': 4032}]",ChIJeQU0niqcmkcRhE9IFLdrP-g,4.3,ChIJeQU0niqcmkcRhE9IFLdrP-g,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",419.0,47.51748449999999,8.650216,47.51884222989272,8.651570279892724,47.51614257010728,8.64887062010728,True,GM82+X3 Pfungen,8FVCGM82+X3,,
7,7,OPERATIONAL,"Schaffhauserstrasse 24, 8451 Kleinandelfingen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Kleinandelfingen,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100691239128632863291"">Roland Mueller</a>'], 'photo_reference': 'AW30NDw9MZWrI-X1zGX8rdVV3YsvdedW4eGVxJ3-KoxW2BNz33xKkN5P8Y2DLzJ2IZ1-JWE5oMdr-PB2aUF9As2EDS-2Qts77Bm2A1VqpMpRG_A1GGv_xJ2WGH69iMQgqvWdhKPcO7jV8uqxOt_EZ6o3FhI4werJv0pCqmkFldbkztTOB84B', 'width': 4032}]",ChIJ9S50F9WDmkcRoCDygMr1c2M,4.6,ChIJ9S50F9WDmkcRoCDygMr1c2M,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",15.0,47.599414,8.6833107,47.60081697989272,8.684549829892722,47.59811732010728,8.681850170107278,True,HMXM+Q8 Kleinandelfingen,8FVCHMXM+Q8,,
8,8,OPERATIONAL,"Thurtalstrasse 26, 8479 Altikon",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg Altikon,,ChIJT8Iu07uamkcR_9Ct1D-RQLA,4.5,ChIJT8Iu07uamkcR_9Ct1D-RQLA,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",24.0,47.5732239,8.7816033,47.57457892989272,8.782958779892724,47.57187927010728,8.78025912010728,True,HQFJ+7J Altikon,8FVCHQFJ+7J,,
9,9,OPERATIONAL,"Winterthurerstrasse 5, 8472 Seuzach",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104561497956597318792"">Migros</a>'], 'photo_reference': 'AW30NDx_aMrz4RkK32DeaJHVUdBr3pZwmDsXeNuf3mobRMyDa4zqpVlw3Y-JZuvqEjcPQ1itP-SHOyNKNLj9lFqzm1JsUEjlPevm82WpNVYRaU4j34JPOy9aCUjT3JqYCkyHEpRSaighlnlF5blUzrQTqOp-gcvPg8g6jH3uICOffM72fdw6', 'width': 1280}]",ChIJXbpoJbGbmkcR8wFjzzTQ2OI,4.1,ChIJXbpoJbGbmkcR8wFjzzTQ2OI,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",209.0,47.535591,8.7302834,47.53699277989272,8.73153837989272,47.53429312010728,8.728838720107277,True,GPPJ+64 Seuzach,8FVCGPPJ+64,,
10,10,OPERATIONAL,"Schaffhauserstrasse 154, 8400 Winterthur",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Migros Supermarkt,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100221860107986324592"">Werner Reiher</a>'], 'photo_reference': 'AW30NDwXa_Iul-r-iAhgL5H6v0YcDoMWSpNkgxNFQb34h_sBpJ8f1CM7bXiVYNFkb8tbZHWdCeCABi2Qk9OggGlI7Y2sf00gyatPAsOXSTi0nqspdZE52VachkapVg980gkYVb7bKJDPmpLuTTGDx3X1NmEDlMXU2RETHssEEUMXXiNJTZup', 'width': 4608}]",ChIJD5nCY9qbmkcR8vujVVC_Mzo,4.4,ChIJD5nCY9qbmkcR8vujVVC_Mzo,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",771.0,47.51830349999999,8.7194715,47.51961297989272,8.720682029892723,47.51691332010728,8.71798237010728,True,GP99+8Q Winterthur,8FVCGP99+8Q,,
11,11,OPERATIONAL,"Maiengasse 2, 8460 Marthalen",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Volg-supermarkt Marthalen mit postagentur,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106185514584009059424"">Roger Ambauen</a>'], 'photo_reference': 'AW30NDwX1s6NZNFoUY6N1rz_Q_Z0canei1U_MW5k-aLdBvZjtEhaUdidj10Op0T0JIDYtg5oFy0LSULjp1Nq4Xf5HMF9lFIzr5CU3B4-XFP30czLhoW7UDS7evuzvHCrh9fMVra8-lAZ3vyOEGNbd-pRHaNm7IJNwE0vsKL-LAxh-yhAh9wQ', 'width': 4032}]",ChIJ1bk8G_KCmkcRfBo46rKezKw,4.2,ChIJ1bk8G_KCmkcRfBo46rKezKw,"['grocery_or_supermarket', 'supermarket', 'store', 'food', 'point_of_interest', 'establishment']",50.0,47.62608609999999,8.649148799999999,47.62738277989272,8.650469679892723,47.62468312010728,8.647770020107279,True,JJGX+CM Marthalen,8FVCJJGX+CM,,
12,12,OPERATIONAL,"Schaffhauserstrasse 152, 8400 Winterthur",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,ALDI SUISSE,"[{'height': 451, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105021928823148678294"">A Google User</a>'], 'photo_reference': 'AW30NDzD_UXoSOohzEv4Llif1iKewe5-uYWe7pfbb_5MgVCjq95KCNmkXA3bwS4Q-r7eur_1RHajUHuM3aVqsQpZeaw9vHPVe3oj6MnvBAZ5n5GuWxU7rSLakRNVCeJD164bUbcuX7ndMTL4-jqhidwZJmxwczdevfWoZz_4rRvHFRkDlolq', 'width': 451}]",ChIJk1k5G5ebmkcRPdrapyCsS2Q,4.5,ChIJk1k5G5ebmkcRPdrapyCsS2Q,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",6.0,47.51863,8.7199086,47.51986327989272,8.720843629892721,47.51716362010728,8.718143970107278,True,GP99+FX Winterthur,8FVCGP99+FX,,
