,unique_id,osmid,element_type,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,name,shop,website,geometry,brand:wikipedia,wheelchair,addr:city,opening_hours,access,amenity,fee,layer,parking,nodes,branch,building,operator,toilets:wheelchair,capacity:disabled,lit,maxheight,surface,level,addr:country,alt_name,internet_access,internet_access:fee,contact:addr:full,contact:phone,internet_access:ssid,phone,wheelchair:description,check_date:opening_hours,contact:addr,contact:website,operator:wikidata,addr:full,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,addr:housename,post_office,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,source,covered,supervised,disused:shop,start_date,ele,source:addr,landuse,building:part,indoor,payment:maestro,payment:mastercard,payment:visa,departures_board,highway,network,public_transport,uic_name,uic_ref,access:covid19,changing_table,opening_hours:covid19,organic,addr:place,dog,bus,building:roof,nat_name,url,building:levels,roof:levels,changing_table:location,recycling:batteries,recycling:electrical_appliances,level:ref,smoking,payment:coins,recycling:cans,recycling:clothes,recycling:glass,recycling:paper,recycling:pe,recycling:pet,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,check_date,payment:american_express,payment:contactless,payment:diners_club,payment:jcb,payment:postfinance_card,atm,addr:suburb,contact:facebook,contact:instagram,contact:linkedin,contact:pinterest,contact:twitter,contact:youtube,addr:street:fr,official_name,takeaway,man_made,surveillance,note,payment:visa_debit,fax,indoor_seating,outdoor_seating,capacity,payment:twint,diet:kosher,opening_date,diet:halal,copyright,oa:imported_by,oa:lat,oa:lon,oa:version,room,dogs,post_office:brand,maxstay,stroller,payment:notes,ref:FR:NAF,ref:FR:SIRET,name:de,name:en,name:fr,ways,type
122,node/667410777,667410777,node,1,3007,Seftigenstrasse,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-eigerplatz,POINT (7.4319625 46.9400687),de:Migros,yes,Bern,"Mo-Fr 07:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Bern Eigerplatz,,Genossenschaft Migros Aare,,,,,,,CH,Migros Eigerplatz,,,,+41 58 5676150,,,,2021-08-17,,,,,,,,,,,,,,,survey and website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,node/883456577,883456577,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.9557712 47.0042717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,node/1022612040,1022612040,node,10,3098,Bläuacker,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-koeniz-blaeuacker,POINT (7.4142401 46.9232213),de:Migros,yes,Köniz,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,Köniz Bläuacker,,Genossenschaft Migros Aare,,,,,,-1,CH,Migros Köniz (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,node/1287226888,1287226888,node,28,3250,Steinweg,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.3039734 47.0787878),en:Migros,yes,Lyss,Mo-We 8:00-19:00; Th 8:00-20:00; Fr 8:00-21:00; Sa 7:30-17:00,,,,,,,,,,,,,,,-1,,,,,,,,,"Lift, Behindertentoilette",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,node/1423960539,1423960539,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1942442 46.9735785),en:Migros,yes,,,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,node/1567246960,1567246960,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1543966 46.8034415),en:Migros,,,"Mo-We,Fr 08:30-18:00+; Th 08:30-21:00; Sa 08:30-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,node/1668069722,1668069722,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1520032 46.7998014),en:Migros,,,"Mo-Fr 08:00-19:00; Tu 08:00-21:00; Sa 08:00-16:00, Su off",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,node/1722681316,1722681316,node,7,3018,Bottigenstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-bachmaetteli,POINT (7.3899387 46.9393448),de:Migros,,Bern,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,Bern Bachmätteli,,Genossenschaft Migros Aare,,,,,,,CH,Migros Bachmätteli (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,node/1889971048,1889971048,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.3164046 46.8903676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,node/1918200363,1918200363,node,,,,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-westside,POINT (7.3744929 46.9450069),de:Migros,yes,,Mo-Th 09:00-20:00; Fr 09:00-21:00; Sa 08:00-17:00,,,,,,,Bern Westside,,Genossenschaft Migros Aare,,,,,,1,,Migros Bern Westside,,,,,,+41 58 567 03 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,node/2179723209,2179723209,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.2904016 46.7405139),,yes,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 07:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://filialen.migros.ch/de/#/Plaffeien/0083920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,node/2438372869,2438372869,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1468842 46.8288763),en:Migros,,,Mo-Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00; Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,node/2527809360,2527809360,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1480661 46.8100834),,yes,,"Mo-We, Fr 08:00-19:00; Th 08:00-21:00; Sa 08:00-16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,node/2835661891,2835661891,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.0785868 46.7878958),en:Migros,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,node/2897127845,2897127845,node,,,,,,,,,,Migros,,,POINT (6.9300498 46.9918781),,,,,,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,no,no,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,node/2915808789,2915808789,node,,,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-bubenberg,POINT (7.4384684 46.9475498),de:Migros,yes,,"Mo-Fr 07:00-19:00, Sa 07:30-17:00; PH off",,,,,,,Bern Bubenberg,,Genossenschaft Migros Aare,,,,,,0,,Migros Bubenberg (MM),wlan,no,,+41 58 567 61 00,MIGROS WiFi,,,,"Bubenbergplatz 8, 3011 Bern",,,,,,,,,,,,,,survey and website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,node/3049044333,3049044333,node,16b,1782,Route de Lossy,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1088518 46.8228188),en:Migros,,Belfaux,,,,,,,,,,Migros,,,,,,,CH,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,node/3139599314,3139599314,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.9397398 46.8201591),,,,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,node/3203327404,3203327404,node,9,3047,Kalchackerstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (7.4374791 46.9750321),de:Migros,yes,Bremgarten bei Bern,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; Su,PH closed",,,,,,,Bremgarten Kalchacker,,Genossenschaft Migros Aare,,,,,,,,,wlan,no,,,MIGROS WiFi,+41 585673150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,node/3302216152,3302216152,node,,,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-bethlehem,POINT (7.3831165 46.9474596),en:Migros,,,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su,PH closed",,,,,,,Bern Betlehem,,Genossenschaft Migros Aare,,,,,,0,,Migros Bethlehem (MM),,,,,,+41 58 567 60 00,,2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,node/3517026849,3517026849,node,25,1784,Route de l'Industrie,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1201149 46.8655618),,,Courtepin,Mo-We 08:00-19:00; Th 08:00-21:00; Fr 08:00-19:00; Sa 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,node/4340681468,4340681468,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.1541268 46.8209749),en:Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,node/4341245404,4341245404,node,5,3000,Schanzenstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-welle-7,POINT (7.4362001 46.9478029),en:Migros,yes,Bern,"Mo-Fr 06:00-20:00, Sa 06:00-17:00; PH off",,,,,,,Bern Welle 7,,Genossenschaft Migros Aare,,,,,,1,,Migros Welle 7,,,,,,+41 58 567 49 50,,,,,,,,,,,,,,,,,https://www.welle7.ch/en/shopping-enjoyment/migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,node/5195631034,5195631034,node,,,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-bahnhof,POINT (7.4401916 46.9493144),en:Migros,yes,,"Mo-Su,PH 08:00-21:00",,,,,,,Bern Bahnhof,,,,,,,,1,,Migros Bern Bahnhof (MM),wlan,no,,,MIGROS WiFi,+41 58 567 56 50,,2021-10-03,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bern,10,3011,Bahnhofplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,node/5246013503,5246013503,node,,,,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-christoffel,POINT (7.4400562 46.9477904),de:Migros,yes,,06:00-22:00,,,,,,,Bern Christoffel,,Genossenschaft Migros Aare,,,,,,-1,,Migros Christoffel,,,,,,,,,"Christoffel-Unterführung, 3011 Bern",,,,,,yes,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,2022-09-11,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,node/5586589664,5586589664,node,20,2520,Chemin des Vergers,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.0885456 47.0618721),,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,,,,Migros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,node/5926722182,5926722182,node,5,3150,Freiburgstrasse,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.3395804 46.8175882),,yes,Schwarzenburg,Mo-Th 08:00-19:00;Fr 08:00-20:00;Sa 07:30-17:00; Su off,,,,,,,,,Migros,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,node/6498475373,6498475373,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (6.9251123 46.9986528),en:Migros,yes,,"Mo-We,Fr 07:00-19:00; Th 07:00-20:00; Sa 07:00-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,node/6511496226,6511496226,node,,,,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.3765285 46.9669494),en:Migros,,,"Mo-We 08:00-19:00; Th,Fr 08:00-20:00; Sa 07:30-17:00; Su,PH off",,,,,,,Hinterkappelen Chappelemärit,,Genossenschaft Migros Aare,,,,,,,,Migros Hinterkappelen,,,,+41 58 567 80 00,,,,2021-09-24,,https://www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,node/8242638301,8242638301,node,10,1740,Place de la Gare,Migros,Q680727,,,,,Migros,supermarket,,POINT (7.0645597 46.7661981),en:Migros,,Neyruz FR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,node/8945062569,8945062569,node,2,1701,Rue Louis-d'Affry,Migros,Q680727,,,,,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-fribourg-gare,POINT (7.150201 46.8035454),en:Migros,,Fribourg,Mo-Sa 06:00-21:00; Su 07:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,node/8959998269,8959998269,node,40,3027,Bethlehemstrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-bern-westfluegel,POINT (7.39506 46.9468066),de:Migros,,Bern,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off; Jul 31 08:00-17:00; Aug 01 off",,,,,,,Bern Westflügel,,Genossenschaft Migros Aare,,,,,,,,Migros Westflügel,,,,,,+41 58 5672585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,way/39607622,39607622,way,,,,,,,,,,Migros,,,"POLYGON ((6.9320134 46.9915815, 6.9322631 46.9916803, 6.9323487 46.9915818, 6.9322614 46.9914865, 6.9321936 46.9914387, 6.9320134 46.9915815))",,,,,,bank,,,,"[474785618, 474785620, 474785621, 1287685094, 474785619, 474785618]",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,way/49040845,49040845,way,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.060465 47.0562672, 7.0605755 47.0562609, 7.0606001 47.0562404, 7.0606303 47.0562579, 7.0607695 47.05625, 7.0607984 47.0562295, 7.0608328 47.0562464, 7.060931 47.0562409, 7.0609691 47.056554, 7.0608793 47.0565591, 7.0608847 47.0566033, 7.0606144 47.0566185, 7.0606091 47.0565749, 7.0605032 47.0565809, 7.0604869 47.0564469, 7.0604441 47.0564226, 7.0604804 47.0563937, 7.060465 47.0562672))",en:Migros,,Le Landeron,,,,,,,"[622313980, 622313981, 622313984, 622313978, 622313979, 622313989, 622313988, 622313987, 622314001, 622314000, 622313999, 622313998, 622313997, 622313996, 622313983, 622313985, 622313982, 622313980]",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthofoto SITN NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,way/150705175,150705175,way,36,3175,Bernstrasse,,,,,,,Migros,,,"POLYGON ((7.3188279 46.88998, 7.3188509 46.8895069, 7.3195806 46.8895234, 7.3195577 46.8899966, 7.3188279 46.88998))",,,Wünnewil-Flamatt,,,,,,,"[1635962554, 1635962573, 1635962560, 1635962561, 1635962554]",,retail,,,,,,,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,way/161457635,161457635,way,5,2053,Rue de Comble-Emine,,,postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-cernier,"POLYGON ((6.9014846 47.0580584, 6.9018937 47.0583392, 6.901911 47.0583254, 6.9023885 47.0580052, 6.9021329 47.0578286, 6.9019861 47.0577271, 6.9014846 47.0580584))",,yes,Cernier,Mo-We 08:00-19:00; Th 08:00-20:00; Fr 08:00-19:00; Sa 08:00-18:00,,,,,,"[1734236451, 1734236452, 1746050738, 1734236450, 1746050709, 1734236448, 1734236451]",,supermarket,,,,,,,,CH,,,,,,,+41 58 573 18 50,,,,,,,,yes,,,,,,,,,Orthophotos2006sitn50cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,https://www.facebook.com/Migros,https://www.instagram.com/migros/,https://ch.linkedin.com/company/migros-genossenschafts-bund,https://www.pinterest.fr/migros/,https://twitter.com/migros,http://www.youtube.com/user/MigrosTVSpotsF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,way/252155043,252155043,way,,,,Migros,,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.0454524 46.8867203, 7.0457821 46.8865251, 7.0457183 46.8864795, 7.0458748 46.8863815, 7.0455325 46.8861203, 7.0451313 46.8863483, 7.045139 46.8863548, 7.045128 46.8863628, 7.0451989 46.8864167, 7.0451184 46.8864658, 7.0454524 46.8867203))",,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00,,,,,,"[2582573968, 2582573964, 7514296189, 7514296190, 2582573957, 7514296192, 8687983820, 8687983819, 7514296191, 2582573962, 2582573968]",,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,way/307418672,307418672,way,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,"POLYGON ((7.1714606 46.8092573, 7.1714512 46.8092641, 7.1711972 46.8091118, 7.1712018 46.8091063, 7.1714575 46.8087867, 7.1718065 46.808982, 7.1714606 46.8092573))",en:Migros,,,,,,,,,"[2269406748, 10203694017, 10203694018, 1399497955, 1399497894, 2269406728, 2269406748]",,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,node/307451440,307451440,node,,,,,,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.2350705 47.1156503),,yes,,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su off,,,,,,,,,,,,,,,,,,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,node/371746671,371746671,node,,,,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,https://www.migros.ch/,POINT (7.2527476 47.1317185),en:Migros,yes,,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off,,,,,,,,,,yes,,,,,,,,,,,,,+4158 567 31 00,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,unisex_toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,node/598706341,598706341,node,12,2800,Rue de la Maltière,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/fr/supermarche-migros-delemont,POINT (7.346629 47.363496),,yes,Delémont,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 07:30-17:00; PH off,,,,,,,Delémont,,Genossenschaft Migros Basel,,,,,,,,Migros Delémont (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,node/702374477,702374477,node,15,2502,Bahnhofstrasse,Migros,Q680727,postfinance_card,no,no,checkout,Migros,supermarket,,POINT (7.2443027 47.1350486),en:Migros,yes,Biel/Bienne,"Mo-We 07:30-19:00; Th,Fr 07:30-20:00; Sa 07:30-17:00; Su off",,,,,,,,,,,,,,,0,,,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rue de la Gare,Migros Bielerhof,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,node/702400147,702400147,node,10,2540,Freiestrasse,Migros,Q680727,migros_bank;postfinance_card,no,no,checkout,Migros,supermarket,https://filialen.migros.ch/de/migros-supermarkt-grenchen,POINT (7.399181 47.1897028),de:Migros,yes,Grenchen,"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 07:30-18:00; PH off",,,,,,,Grenchen,,Genossenschaft Migros Aare,yes,,,,,,,Migros Grenchen (MM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
