,unique_id,osmid,element_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,contact:phone,name,operator,shop,wheelchair,geometry,opening_hours,phone,nodes,building,amenity,building:levels,roof:levels,roof:shape,alt_name,branch,website,smoking,source,landuse,level,organic,payment:cash,payment:maestro,toilets:wheelchair,access,capacity,fee,layer,parking,wikidata,start_date,entrance,capacity:disabled,lit,surface,disused:shop,internet_access,addr:housename,toilets,bus,highway,public_transport,name:it,addr:suburb,toilets:access,wheelchair:description,check_date:opening_hours,opening_hours:covid19,payment:twint,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,payment:postfinance_card,addr:place,maxheight,building:roof,fixme,operator:type,maxstay,ele,diet:halal,diet:kosher,post_box:location,internet_access:fee,description,emergency,emergency:phone,building:material,roof:colour,indoor,delivery:covid19,room,source:opening_hours,takeaway,check_date,network,uic_name,uic_ref,operator:wikidata,name:en,smoothness,contact:website,park_ride,supervised,payment:cryptocurrencies,payment:mastercard,payment:visa,name:de,building:part,departures_board,dog,loc_name,end_date,access:covid19,changing_table,fax,addr:state,post_office,post_office:brand,contact:addr:full,internet_access:ssid,recycling:batteries,contact:addr,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,recycling:electrical_appliances,level:ref,opening_hours:url,covered,self_service,contact:city,contact:housenumber,contact:postcode,contact:street,addr:floor,payment:american_express,payment:diners_club,payment:jcb,source:addr,changing_table:location,addr:full,addr:street:fr,official_name,man_made,surveillance
416,way/181134438,181134438,way,Gelterkinden,,2,4460,Badweg,Migros,Q680727,en:Migros,,,,,,Migros,Genossenschaft Migros Basel,supermarket,,"POLYGON ((7.8500505 47.4662841, 7.8501946 47.4659452, 7.8503104 47.4659677, 7.8504097 47.4657341, 7.8508754 47.4658246, 7.8507767 47.4660565, 7.8509028 47.466081, 7.850991 47.4658738, 7.8511762 47.4659098, 7.8510872 47.4661189, 7.8510778 47.466117, 7.8509337 47.4664558, 7.8500505 47.4662841))","Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off",,"[1915758088, 1915758077, 1915758079, 1915758070, 1915758072, 1915758081, 1915758083, 1915758074, 1915758076, 1915758086, 1915758084, 1915758090, 1915758088]",retail,,,,,Migros Gelterkinden (MM),Gelterkinden,https://filialen.migros.ch/de/migros-supermarkt-gelterkinden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,way/309758131,309758131,way,,,,,,,,,,,,,,Migros,,,,"POLYGON ((8.0082206 47.4053366, 8.008436 47.4051003, 8.008815 47.4052586, 8.0085996 47.4054949, 8.0082206 47.4053366))",,,"[3150894180, 3150894181, 3150894182, 3150894183, 3150894180]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,way/494917046,494917046,way,Sissach,,17,4450,Hauptstrasse,Migros,Q680727,,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Basel,supermarket,yes,"POLYGON ((7.8157726 47.4624252, 7.8156576 47.4621115, 7.8162437 47.4620133, 7.8168229 47.4617747, 7.8169922 47.4622391, 7.8166228 47.4623007, 7.8160523 47.4625421, 7.8159957 47.4623878, 7.8157726 47.4624252))","Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off",+41 58 575 77 00,"[4866949625, 4866949626, 4866949627, 4866949628, 4866949629, 7059915344, 7059915346, 7059915345, 4866949625]",yes,,,,,Migros Sissach (MM),Sissach,https://filialen.migros.ch/de/migros-supermarkt-sissach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,way/821839667,821839667,way,Basel,,11,4058,Untere Rebgasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Basel,supermarket,yes,"POLYGON ((7.5923529 47.56137, 7.5922313 47.561533, 7.5922049 47.5615708, 7.5921423 47.561549, 7.5921535 47.5615074, 7.5920623 47.5614772, 7.5919278 47.5614312, 7.5917897 47.5615908, 7.5917431 47.5616554, 7.5917953 47.5616719, 7.5917998 47.5616654, 7.5920595 47.5617478, 7.592064 47.5617427, 7.5926926 47.5619956, 7.5926859 47.5620033, 7.5927207 47.5620173, 7.5927801 47.5619629, 7.5927882 47.5619598, 7.5927972 47.5619516, 7.5927992 47.5619453, 7.5928516 47.5618972, 7.5926249 47.5618083, 7.5927014 47.5616985, 7.5924148 47.5616108, 7.5924308 47.5615915, 7.592389 47.5615782, 7.5925065 47.5614235, 7.5923805 47.5613796, 7.5923529 47.56137))","Mo-Fr 08:30-20:00, Sa 08:00-18:00; PH off",,"[3220094521, 3220094685, 3220094696, 3220094690, 3220094677, 3220094672, 3220094547, 3220094705, 3220094719, 3220094725, 3220094723, 3220094755, 3220094752, 3220095075, 3220095079, 3220095096, 3220095064, 3220095061, 3220094956, 3220094952, 3220094923, 3220094875, 3220094736, 3220094712, 3220094706, 3220094700, 3220094541, 5253939225, 3220094521]",,,,,,Migros Claramarkt (MMM),Basel Claramarkt,https://filialen.migros.ch/de/migros-supermarkt-basel-claramarkt,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,node/305382465,305382465,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.2235515 46.0967418),08:00-18:00; week 39-50 Sa 08:00-17:30; week 39-50 Su off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,node/325804799,325804799,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.2080965 46.1880715),Mo-Fr 06:30-18:30; Sa 06:30-17:00,+41 27 306 38 29,,,,,,,,Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,node/838253792,838253792,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,yes,POINT (7.213234 46.0813722),,+41 27 776 16 92,,,,,,,,Partenaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,node/1445887274,1445887274,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.119131 46.1369816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,node/2164514672,2164514672,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.2921413 46.1819559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,node/4348657190,4348657190,node,,,,,,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.143693 46.0792162),Mo-Th 07:30-18:30; Fr 07:30-20:00; Sa 07:30-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,node/9037951213,9037951213,node,Conthey,,15,1964,Route des Rottes,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.302606 46.2236438),Mo-Th 08:00-18:30; Fr 08:00-21:00; Sa 08:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,node/9040799789,9040799789,node,Sion,,14-20,1950,Avenue de France,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.3555512 46.2287926),"Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00; Su, PH off",+41277206800,,,,,,,,,www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,node/9110247064,9110247064,node,Sion,,30,1950,Avenue Grand-Champsec,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.3840997 46.2313877),"Mo-Th 07:30-18:30; Fr 07:30-20:00; Sa 07:30-17:00; Su, PH off",+41277206580,,,,,,,,,www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,node/9137127450,9137127450,node,Chamoson,,2,1955,Chemin Neuf,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.2230699 46.2018237),"Mo-Fr 08:00-12:00,14:00-18:00; Sa 08:00-17:00",+41273062556,,,,,,,,Partenaire,www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,node/9299600732,9299600732,node,Saxon,,38,1907,Rue de Gottefrey,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.1728465 46.1486723),Mo-Fr 07:00-18:30; Sa 07:00-17:00,+41 27 720 65 84,,,,,,,,,www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,node/355287954,355287954,node,,,32,3963,Route du Rawyl,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.4729474 46.3092958),,,,,,,,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,node/612820572,612820572,node,Sion,,31,1950,Avenue Ritz,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.3597285 46.2358664),"Mo-Fr 07:30-18:30; Sa 07:30-17:00; Su, PH off",+41277206500,,,,,,,,,www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,node/849788487,849788487,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.3522935 46.2505448),Mo-Th 07:30-18:30; Fr 07:30-19:30; Sa 07:30-17:00,+41 27 720 66 55,,,,,,,,,https://www.migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,node/3305602358,3305602358,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,POINT (7.4954526 46.2611357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,node/8013973301,8013973301,node,,,,,,,,,,,,,,Migros,,supermarket,,POINT (7.372984 46.5554416),Mo-Sa 08:00-19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,way/96421886,96421886,way,,,,3960,Route des Lacustres,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,,"POLYGON ((7.5142471 46.2815178, 7.5139889 46.2819065, 7.5136146 46.2817623, 7.513647 46.281712, 7.5133357 46.2816104, 7.5133086 46.2816467, 7.5129316 46.2815029, 7.5130129 46.2813755, 7.5131531 46.2811691, 7.5135428 46.2812907, 7.5135377 46.2813008, 7.5138613 46.2814031, 7.5138654 46.2813955, 7.5139629 46.2814269, 7.5142471 46.2815178))",Mo-Th 09:00-18:30; Fr 09:00-20:00; Sa 09:00-17:00,,"[1117374201, 1117374194, 9426201581, 9426201580, 9426201579, 9426201578, 1117374137, 9426201576, 1117374066, 9426201577, 9426201582, 9426201584, 9426201583, 5996726864, 1117374201]",supermarket,,,,,,Rossfeld,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,way/238448799,238448799,way,,,32,3960,Avenue du Général Guisan,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,"POLYGON ((7.528944 46.2920572, 7.5288788 46.2921858, 7.5289821 46.2922108, 7.5288615 46.2924488, 7.5292753 46.292549, 7.5292847 46.2925305, 7.5293908 46.2923211, 7.5293801 46.2923185, 7.5294443 46.292192, 7.5294504 46.2921798, 7.528944 46.2920572))",,,"[2462836608, 2462836602, 3280885431, 3280885429, 2462836603, 3280885490, 2462836605, 2462836606, 3280885488, 2462836601, 2462836608]",yes,,,,,,,https://www.migros.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,way/245667779,245667779,way,Gstaad,CH,3,3780,Untergstaadstrasse,Migros,Q680727,,postfinance_card,no,no,checkout,,Migros,,supermarket,,"POLYGON ((7.2827315 46.4781886, 7.2825442 46.4781187, 7.2824849 46.4781941, 7.2824577 46.4782119, 7.282451 46.4782373, 7.2823918 46.4783127, 7.2825786 46.4783826, 7.2827315 46.4781886))",Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00,,"[2528196037, 2528196038, 5996458300, 5996458299, 5996458298, 2528196035, 2528196036, 2528196037]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,node/273529120,273529120,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,yes,POINT (7.1920809 46.8468335),Mo-Th 08:00-19:00;Fr 08:00-21:00;Sa 07:30-16:00;Su off,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,node/280528081,280528081,node,Bern,CH,9,3013,Dammweg,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4467039 46.9561025),"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Lorraine,Bern Lorraine,https://filialen.migros.ch/de/migros-supermarkt-bern-lorraine,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,node/287001910,287001910,node,,,,,,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 5676300,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4449955 46.9483633),Mo 09:00-19:00; Tu-We 08:00-19:00; Th 08:00-21:00; Fr 08:00-20:00; Sa 07:30-17:00; PH off,,,,,,,,Migros Marktgasse (MMM),Bern Marktgasse,https://filialen.migros.ch/de/migros-supermarkt-bern-marktgasse,,,,-1;0,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marktgasse 46, 3011 Bern",MIGROS WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,
442,node/291234843,291234843,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.1443306 46.8006438),Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,node/291769947,291769947,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,yes,POINT (7.1614662 46.7759171),,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,node/298011050,298011050,node,,,,,,Migros,Q680727,en:Migros,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.1339387 46.7935758),Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,node/317466812,317466812,node,Münsingen,CH,5,3110,Bahnhofplatz,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.5601521 46.873158),"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Münsingen (MM),Münsingen,https://filialen.migros.ch/de/migros-supermarkt-muensingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,node/371216705,371216705,node,Bern,,110,3018,Bethlehemstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Aare,,,POINT (7.3995709 46.9440366),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Stöckacker,Bern Stöckacker,https://filialen.migros.ch/de/migros-supermarkt-bern-stoeckacker,,,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,node/427655235,427655235,node,,,,,,Migros,Q680727,en:Migros,,,,,,Migros,,supermarket,yes,POINT (7.1226412 46.930168),,,,,,,,,,MM,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,node/438261303,438261303,node,Bern,CH,43,3012,Zähringerstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 567 66 50,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.433628 46.955334),"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Zähringer (MM),Bern Zähringer,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,2022-11-20,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,https://filialen.migros.ch/de/migros-supermarkt-bern-zaehringer,,,,,,,,,,,,,,,,,,,MIGROS WiFi,yes,,,,,,,,,,,,,,,,,,,,,,,,,
449,node/489771088,489771088,node,Bern,,18,3005,Thunstrasse,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 5675050,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4531136 46.9422469),"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Kirchenfeld,Bern Kirchenfeld,https://filialen.migros.ch/de/migros-supermarkt-bern-kirchenfeld,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thunstrasse 18, 3005 Bern",MIGROS WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,
450,node/529952282,529952282,node,Bern,CH,1,3006,Egghölzlistrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4750949 46.9369871),"Mo-Fr 08:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Egghölzli,Bern Egghölzli,https://filialen.migros.ch/de/migros-supermarkt-bern-egghoelzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,node/536764788,536764788,node,Bern,CH,15,3015,Jupiterstrasse,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4812674 46.9395786),"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",+41 58 567 65 00,,,,,,,Migros Murifeld,Bern Murifeld,https://filialen.migros.ch/de/migros-supermarkt-bern-murifeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal hilft gerne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,node/537955675,537955675,node,,,,,,,,,,,,,+41 58 567 40 80,Migros,,supermarket,yes,POINT (7.4724059 46.9455422),"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su,PH off",,,,,,,,,Bern Freudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q680727,,,https://filialen.migros.ch/de/migros-supermarkt-bern-freudenberg,,,,,,,,,,,,,,,,,,,,,"Giacomettistrasse 15, 3006 Bern",,,,,,,,,,,,,,,,,,,,,,,,
453,node/613378203,613378203,node,,,,,,,,,postfinance_card,no,no,checkout,,Migros,,supermarket,,POINT (7.2599354 46.7948759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,node/667410777,667410777,node,Bern,CH,1,3007,Seftigenstrasse,Migros,Q680727,de:Migros,,,,,+41 58 5676150,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4319625 46.9400687),"Mo-Fr 07:00-20:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Eigerplatz,Bern Eigerplatz,https://filialen.migros.ch/de/migros-supermarkt-bern-eigerplatz,,survey and website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,node/726288113,726288113,node,Gümligen,CH,1,3073,Turbenweg,Migros,Q680727,de:Migros,migros_bank;postfinance_card,no,no,checkout,+41 58 5677900,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.5041936 46.9332941),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 08:00-17:00; PH off",,,,,,,,Migros Gümligen,Gümligen,https://filialen.migros.ch/de/migros-supermarkt-guemligen,,,,,,,,,,,,,,,,,,,,,,Zentrum Moos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,node/922783656,922783656,node,Belp,,28,3123,Steinbachstrasse,Migros,Q680727,de:Migros,,,,,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4931656 46.8966085),"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off",,,,,,,,Migros Belp (MM),Belp,https://filialen.migros.ch/de/migros-supermarkt-belp-2,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,node/936779857,936779857,node,,,,,,Migros,Q680727,en:Migros,migros_bank;postfinance_card,no,no,checkout,,Migros,Genossenschaft Migros Aare,supermarket,yes,POINT (7.4596282 46.9224985),"Mo-We 08:00-19:00; Th,Fr 08:00-20:00; Sa 07:30-17:00; Su,PH closed",+41 58 567 30 25,,,,,,,,Wabern,https://filialen.migros.ch/de/migros-supermarkt-wabern-chly-wabere,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
