,unique_id,osmid,element_type,brand,brand:wikidata,brand:wikipedia,name,shop,geometry,cash_withdrawal,cash_withdrawal:fee,cash_withdrawal:purchase_required,cash_withdrawal:type,wheelchair,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,alt_name,opening_hours,contact:phone,operator,phone,nodes,building,building:levels,roof:levels,roof:shape,branch,level,organic,payment:cash,payment:maestro,toilets:wheelchair,website,amenity,entrance,access,capacity:disabled,fee,lit,parking,surface,start_date,source,smoking,capacity,landuse,bus,highway,public_transport,name:it,addr:suburb,addr:housename,toilets,toilets:access,check_date:opening_hours,wheelchair:description,opening_hours:covid19,payment:twint,internet_access,addr:place,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:notes,payment:telephone_cards,kids_area,building:material,roof:colour,payment:postfinance_card,name:de,ele,source:opening_hours,takeaway,check_date,diet:halal,diet:kosher,post_box:location,network,uic_name,uic_ref,indoor,layer,internet_access:fee,description,emergency,emergency:phone,fixme,delivery:covid19,room,maxheight,building:part,payment:mastercard,payment:visa,departures_board,access:covid19,changing_table,contact:website,dog,building:roof
58,node/2642259706,2642259706,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6417406 46.8796927),migros_bank;postfinance_card,no,no,checkout,yes,Altdorf UR,,14,6460,Gitschenstrasse,Migros Altdorf,"Mo-Th 07:30-18:30, Fr 07:30-21:00, Sa 07:30-17:00",,Genossenschaft Migros Luzern,,,,,,,Altdorf UR,,yes,,,,https://filialen.migros.ch/de/migros-supermarkt-altdorf,,,,,,,,,,,,,,,,,,,,,,2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,node/3510810512,3510810512,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6458641 47.0154045),migros_bank;postfinance_card,no,no,checkout,,Ibach,,18,6438,Mythencenterstrasse,Migros Mythen-Center (MMM),"Mo-Th 09:00-20:00, Fr 09:00-21:00, Sa 08:00-18:00",,Genossenschaft Migros Luzern,,,,,,,Ibach Mythen-Center,1,,,,,https://filialen.migros.ch/de/migros-supermarkt-ibach-schwyz-mythen-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,node/7390289544,7390289544,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.651044 46.8727406),migros_bank;postfinance_card,,,,,Altdorf UR,,67,6460,Gotthardstrasse,Migros Urnertor (MM),"Mo-Th 08:00-18:30, Fr 08:00-21:00, Sa 08:00-17:00",,Genossenschaft Migros Luzern,,,,,,,Altdorf Urnertor,,,,,,https://filialen.migros.ch/de/migros-supermarkt-buerglen-altdorf-urnertor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,node/36726161,36726161,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.9803292 47.2261912),migros_bank;postfinance_card,no,no,checkout,,Uznach,,25,8730,Zürcherstrasse,Migros Uznach (MM),"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Uznach Frohsinn,,,,,,https://filialen.migros.ch/de/migros-supermarkt-uznach-frohsinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,node/124140551,124140551,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.7239602 47.2406357),migros_bank;postfinance_card,no,no,checkout,yes,Stäfa,CH,18,8712,Goethestrasse,Migros Stäfa (MM),Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Stäfa,,,,,,https://filialen.migros.ch/de/migros-supermarkt-staefa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,node/269050379,269050379,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.7132591 47.3544624),,,,,yes,Uster,,18,8610,Winterthurerstrasse,Migros Uster West,Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Uster West,,,,,yes,https://filialen.migros.ch/de/migros-supermarkt-uster-west,,,,,,,,,,,,,,,,,,,,,,2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,node/300332412,300332412,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.6410653 47.3738098),migros_bank;postfinance_card,no,no,checkout,yes,Fällanden,,2,8117,Unterdorfstrasse,Migros Fällanden,Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Fällanden,,,,,,https://filialen.migros.ch/de/migros-supermarkt-faellanden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,node/301656130,301656130,node,Migros,Q680727,,Migros,supermarket,POINT (8.7809413 47.3685372),migros_bank;postfinance_card,no,no,checkout,yes,Pfäffikon ZH,CH,9,8330,Turmstrasse,Migros Pfäffikon ZH (MM),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",,Genossenschaft Migros Ostschweiz,+41 43 288 63 11,,,,,,Pfäffikon ZH,,,,,,https://filialen.migros.ch/de/migros-supermarkt-pfaeffikon-zh,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,node/303310841,303310841,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.8775826 47.3679847),migros_bank;postfinance_card,no,no,checkout,yes,Bauma,,10,8494,Heinrich Gujerstrasse,Migros Bauma,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",,Genossenschaft Migros Ostschweiz,+41-52-3965411,,,,,,Bauma,,,,,,https://filialen.migros.ch/de/migros-supermarkt-bauma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,node/312649674,312649674,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6678724 47.2290212),migros_bank;postfinance_card,no,no,checkout,yes,Wädenswil,,27,8820,Oberdorfstrasse,Migros Wädenswil (MMM),Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Wädenswil,,,,,,https://filialen.migros.ch/de/migros-supermarkt-waedenswil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,node/354543032,354543032,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.7151342 47.349994),,,,,yes,Uster,,20,8610,Zürichstrasse,Migros Illuster (MMM),Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Uster Illuster,1,,,,,https://filialen.migros.ch/de/migros-supermarkt-uster-illuster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,node/386270747,386270747,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6957963 47.253025),migros_bank;postfinance_card,no,no,checkout,yes,Männedorf,CH,262,8708,Alte Landstrasse,Migros Männedorf,"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off",,Genossenschaft Migros Zürich,+41 44 921 60 40,,,,,,Männedorf,,,,,,https://filialen.migros.ch/de/migros-supermarkt-maennedorf,,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,node/475204307,475204307,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.9239856 47.240999),migros_bank;postfinance_card,no,no,checkout,yes,Eschenbach SG,,12,8733,Rickenstrasse,Migros Eschenbach SG,"Mo-Fr 07:30-19:00, Sa 07:30-17:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Eschenbach SG,,,,,no,https://filialen.migros.ch/de/migros-supermarkt-eschenbach,,,,,,,,,,,,,,,,,,,,,,,Keine Rollstuhlwägen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,node/623872888,623872888,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.7695926 47.2519351),migros_bank;postfinance_card,no,no,checkout,yes,Hombrechtikon,,16,8634,Rütistrasse,Migros Hombrechtikon,Mo-Sa 08:00-19:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Hombrechtikon,,,,,,https://filialen.migros.ch/de/migros-supermarkt-hombrechtikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,node/732594357,732594357,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.1207326 47.2650506),migros_bank;postfinance_card,no,no,checkout,,Ebnat-Kappel,,16,9642,Kapplerstrasse,Migros Ebnat-Kappe,"Mo-Fr 08:00-19:00, Sa 08:00-17:00; PH off",,Genossenschaft Migros Ostschweiz,,,,,,,Ebnat-Kappel,,,,,,https://filialen.migros.ch/de/migros-supermarkt-ebnat-kappel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,node/891896182,891896182,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6431507 47.3508913),migros_bank;postfinance_card,no,no,checkout,yes,Ebmatingen,,108,8123,Zürichstrasse,Migros Ebmatingen,Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Ebmatingen,,,,,no,https://filialen.migros.ch/de/migros-supermarkt-ebmatingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,node/958154999,958154999,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.8182095 47.2259117),migros_bank;postfinance_card,no,no,checkout,yes,Rapperswil,,19,8640,Untere Bahnhofstrasse,Migros Rapperswil,"Mo-Fr 07:00-20:00, Sa 07:00-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Rapperswil Zentrum,,,,,,https://filialen.migros.ch/de/migros-supermarkt-rapperswil-zentrum,,,,,,,,,,,,,,,,,,,,,,2019-02-21,,Mo-Fr 07:00-20:00; Sa 07:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,node/1347029585,1347029585,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.721596 47.1918481),,,,,,Wollerau,CH,23,8832,Roosstrasse,Migros Roospark,Mo-Sa 07:30-20:00; PH off,,Genossenschaft Migros Zürich,+41 58 563 52 50,,,,,,Wollerau Roospark,,,,,,https://filialen.migros.ch/de/migros-supermarkt-wollerau-maert-roospark,,,,,,,,,,Migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,node/1362066985,1362066985,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.8211586 47.2293927),migros_bank;postfinance_card,no,no,checkout,yes,Rapperswil,,4,8640,Zürcherstrasse,Migros Sonnenhof (MM),"Mo-Fr 09:00-20:00, Sa 09:00-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Rapperswil Sonnenhof,1,,,,,https://filialen.migros.ch/de/migros-supermarkt-rapperswil-sonnenhof,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,node/1537138136,1537138136,node,,,,Migros,,POINT (8.7811785 47.3689028),,,,,yes,,,,,,,,,,,,,,,,,,,,,,,parking_entrance,,,,yes,,underground,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,node/1774376850,1774376850,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.0595708 47.0936368),migros_bank;postfinance_card,no,no,checkout,,Näfels,,44,8752,Oberdorf,Migros Näfels,Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,+41 55 6222431,,,,,,Näfels,,,,,,https://filialen.migros.ch/de/migros-supermarkt-naefels,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,node/1831310604,1831310604,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6375562 47.2353206),migros_bank;postfinance_card,no,no,checkout,yes,Wädenswil,,1,8820,Rütistrasse,Migros Zürisee-Center,Mo-Sa 08:00-19:00,,Genossenschaft Migros Zürich,,,,,,,Wädenswil Zürisee-Center,,,,,,https://filialen.migros.ch/de/migros-supermarkt-waedenswil-zuerisee-center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,node/1904401706,1904401706,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6794858 47.3677261),,,,,,Greifensee,,,8606,,Migros Greifensee,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Greifensee,,,,,,https://filialen.migros.ch/de/migros-supermarkt-greifensee,,,,,,,,,,,,,,,,,,,,,,,,,,,Meierwis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,node/1989668103,1989668103,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.7932039 47.2004223),migros_bank;postfinance_card,no,no,checkout,yes,Pfäffikon,,11,8808,Gwattstrasse,Migros Seedammcenter (MM),"Mo-Fr 09:00-21:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Pfäffikon Seedammcenter,0,,,,,https://filialen.migros.ch/de/migros-supermarkt-pfaeffikon-seedammcenter,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,node/2026453690,2026453690,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (9.071002 47.0405887),migros_bank;postfinance_card,no,no,checkout,,Glarus,,6,8750,Schweizerhofstrasse,Migros Glarus (MM),"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Zürich,+41 58 563 51 50,,,,,,Glarus,,,yes,,,https://filialen.migros.ch/de/migros-supermarkt-glarus-zentrum-glaernisch,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,node/2289483628,2289483628,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.6191373 47.336624),,,,,,Zumikon,,17,8126,Dorfstrasse,Migros Zumikon,Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off,,Genossenschaft Migros Zürich,,,,,,,Zumikon,,,,,,https://filialen.migros.ch/de/migros-supermarkt-zumikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,node/2352059118,2352059118,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.8372849 47.2314561),migros_bank;postfinance_card,no,no,checkout,yes,Jona,,5,8645,Molkereistrasse,Migros Jona,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Jona Stadttor,0,,,,,https://filialen.migros.ch/de/migros-supermarkt-jona-stadttor,,,,,,,,,,local knowledge,,,,,,,,,,,,2022-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,node/2570311006,2570311006,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.8551943 47.1916974),migros_bank;postfinance_card,no,no,checkout,yes,Lachen,CH,6,8853,Feldstrasse,Migros Lachen (MM),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Zürich,+41 55 451 85 30,,,,,,Lachen Obersee-Center,1,,,,,https://filialen.migros.ch/de/migros-supermarkt-lachen,,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,node/2577948127,2577948127,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.7461406 47.1287297),migros_bank;postfinance_card,no,no,checkout,yes,,,,,,Migros Einsiedeln (MM),"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Zürich,+41 55 418 84 54,,,,,,Einsiedeln,-1,,,,,https://filialen.migros.ch/de/migros-supermarkt-einsiedeln,,,,,,,,,,Migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,node/2757540857,2757540857,node,Migros,Q680727,,Migros,supermarket,POINT (8.7997978 47.3280334),migros_bank;postfinance_card,no,no,checkout,yes,Wetzikon (ZH),,151,8620,Bahnhofstrasse,Migros Wetzikon ZH (MMM),"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",,Genossenschaft Migros Ostschweiz,,,,,,,Wetzikon Züri-Oberland-Märt,0;1,,,,,https://filialen.migros.ch/de/migros-supermarkt-wetzikon-zueri-oberland-maert,,,,,,,,,,,,,,,,,,,,,,2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,node/2859941184,2859941184,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.9147401 47.2748374),migros_bank;postfinance_card,no,no,checkout,,Wald ZH,,22,8636,Bahnhofstrasse,Migros Wald ZH,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",,Genossenschaft Migros Ostschweiz,,,,,,,Wald ZH,,,,,,https://filialen.migros.ch/de/migros-supermarkt-wald-zh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,node/4083585944,4083585944,node,,,,Migros,,POINT (8.6912523 47.3025295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,node/5295431519,5295431519,node,Migros,Q680727,,Migros,supermarket,POINT (8.8253509 47.3632596),migros_bank;postfinance_card,no,no,checkout,,Hittnau,,75,8335,Jakob Stutz-Strasse,Migros Hittnau,"Mo-Fr 06:30-20:00, Sa 06:30-18:00; PH off",,Genossenschaft Migros Ostschweiz,,,,,,,Hittnau,,,,,,https://filialen.migros.ch/de/migros-supermarkt-hittnau,,,,,,,,,2018-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,node/5483492229,5483492229,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (9.055919 47.1284712),migros_bank;postfinance_card,no,no,checkout,,Niederurnen,CH,21,8867,Ziegelbrückstrasse,Migros Niederurnen,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Niederurnen,,,,,,https://filialen.migros.ch/de/migros-supermarkt-niederurnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,node/5906141564,5906141564,node,Migros,Q680727,,Migros,supermarket,POINT (9.0878696 47.299368),migros_bank;postfinance_card,no,no,checkout,,Wattwil,,19,9630,Bahnhofstrasse,Migros Wattwil (MM),"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off",,Genossenschaft Migros Ostschweiz,,,,,,,Wattwil,,,,,,https://filialen.migros.ch/de/migros-supermarkt-wattwil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,node/6714871321,6714871321,node,Migros,Q680727,en:Migros,Migros,supermarket,POINT (8.7574237 47.3065988),migros_bank;postfinance_card,no,no,checkout,,Gossau (ZH),,1,8625,Im Zentrum,Migros Gossau ZH,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Gossau ZH,,,,,,https://filialen.migros.ch/de/migros-supermarkt-gossau-zh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,node/7390289543,7390289543,node,Migros,Q680727,de:Migros,Migros,supermarket,POINT (8.7130911 47.1757272),,,,,,Schindellegi,,19,8834,Pfäffikonerstrasse,Migros Schindellegi,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off",,Genossenschaft Migros Zürich,,,,,,,Schindellegi,,,,,,https://filialen.migros.ch/de/migros-supermarkt-schindellegi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,node/9494808348,9494808348,node,Migros,,,Migros,supermarket,POINT (8.9691131 47.1727273),,,,,,,,,,,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,way/24253610,24253610,way,Migros,Q680727,de:Migros,Migros,supermarket,"POLYGON ((8.6452296 47.2685009, 8.6451014 47.2682648, 8.6451516 47.2682517, 8.6451841 47.2682432, 8.6451242 47.2681293, 8.6451314 47.268093, 8.6451411 47.2680604, 8.6456021 47.2681288, 8.6456688 47.2682516, 8.6457329 47.2683695, 8.6454196 47.2684513, 8.6452787 47.2684881, 8.6452296 47.2685009))",migros_bank;postfinance_card,no,no,checkout,yes,Meilen,CH,10,8706,Rosengartenstrasse,Migros Meilen (MM),Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,"[262594525, 2302476657, 2477927791, 2302476656, 2302476655, 1615995535, 1615995505, 262594529, 2392736289, 334293460, 2392736309, 2477927792, 262594525]",commercial,,,,Meilen,,,yes,,,https://filialen.migros.ch/de/migros-supermarkt-meilen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,glass,grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,way/25808766,25808766,way,Migros,Q680727,de:Migros,Migros,supermarket,"POLYGON ((8.7057522 47.2065099, 8.7058024 47.2064722, 8.7054679 47.2062478, 8.7051181 47.2064882, 8.7054936 47.2067404, 8.705793 47.2065344, 8.7057522 47.2065099))",migros_bank;postfinance_card,no,no,checkout,,Richterswil,CH,4,8805,Schützengass,Migros Richterswil,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off",,Genossenschaft Migros Zürich,+41 44 784 01 93,"[281506733, 413093222, 281506734, 281506735, 281506736, 413093225, 281506733]",retail,2,,,Richterswil,,,,,,https://filialen.migros.ch/de/migros-supermarkt-richterswil,,,,,,,,,,migros.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,way/32958742,32958742,way,Migros,Q680727,de:Migros,Migros,supermarket,"POLYGON ((8.6912153 47.3027437, 8.6913292 47.3026371, 8.6912063 47.3025767, 8.6912523 47.3025295, 8.6913148 47.3024752, 8.6913562 47.3024956, 8.6915674 47.302298, 8.6917904 47.3024076, 8.6917648 47.3024316, 8.6919227 47.3025092, 8.6918178 47.3026074, 8.6919142 47.3026548, 8.6916385 47.3029127, 8.6915803 47.3029671, 8.6914454 47.3029008, 8.6914763 47.302872, 8.6912153 47.3027437))",migros_bank;postfinance_card,no,no,checkout,,Egg b. Zürich,,2,8132,Gewerbestrasse,Migros Egg (MM),Mo-Sa 08:00-20:00; PH off,,Genossenschaft Migros Zürich,,"[371190723, 371190724, 371190725, 4083585944, 371190726, 371190727, 371190728, 1774670812, 1774670823, 371190730, 1774670854, 371190687, 371190686, 371190732, 1774670858, 1774670856, 371190723]",yes,,,,Egg bei Zürich,,,,,,https://filialen.migros.ch/de/migros-supermarkt-egg,,,,,,,,,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,way/153872741,153872741,way,Migros,Q680727,,Migros,supermarket,"POLYGON ((8.84938 47.2578658, 8.8493672 47.2579528, 8.8493095 47.257949, 8.8492982 47.2580277, 8.8492859 47.2581138, 8.8493156 47.2581157, 8.8493082 47.2581671, 8.8492792 47.2581652, 8.8492442 47.2584089, 8.8492345 47.2584082, 8.849233 47.258419, 8.8492297 47.2584419, 8.8487371 47.2584094, 8.8487007 47.2584036, 8.8486681 47.2583913, 8.8486415 47.2583733, 8.8486251 47.2583545, 8.8486157 47.2583337, 8.8486123 47.2583118, 8.8486249 47.258224, 8.8485975 47.2582222, 8.8486305 47.257992, 8.8486612 47.257994, 8.8486791 47.257881, 8.8487026 47.2578442, 8.8487297 47.2578251, 8.8487413 47.2578206, 8.8487598 47.2578572, 8.8488124 47.2578456, 8.8488306 47.2578829, 8.8490946 47.2578227, 8.8492469 47.2578324, 8.8492444 47.2578568, 8.84938 47.2578658))",,,,,yes,Rüti ZH,CH,6,8630,Bandwiesstrasse,Migros Rüti ZH,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off",,Genossenschaft Migros Ostschweiz,,"[9029838945, 7684923762, 7684923760, 3578967664, 7684923761, 7684923763, 7684923765, 7684923764, 7684923766, 7684923767, 3869815572, 3869815570, 2060348860, 7684923773, 7684923772, 2060348852, 7684923771, 7684923770, 2060348849, 7684923769, 7684923768, 2060348835, 9029838944, 9029838943, 9029838942, 9029838941, 9029838940, 9029838939, 9029838938, 9029838937, 9029838936, 9029838935, 9029838934, 9029838945]",yes,,,,Rüti ZH,,,yes,,,https://filialen.migros.ch/de/migros-supermarkt-rueti-zh,,,,,,,,,,geodieste.ch,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,way/153872747,153872747,way,,,,Migros,,"POLYGON ((8.8486122 47.2577399, 8.8482993 47.2577161, 8.8482996 47.2577109, 8.8482466 47.2577053, 8.8481929 47.2576865, 8.8481537 47.2576574, 8.8481281 47.2576074, 8.8481372 47.2575599, 8.8481869 47.2575106, 8.8482431 47.2574893, 8.8483335 47.2574867, 8.8483405 47.2574405, 8.8494305 47.2575161, 8.8494105 47.2576537, 8.8493904 47.2577913, 8.8486122 47.2577399))",,,,,yes,Rüti (ZH),,10,8630,Bandwiesstrasse,,,,,,"[1664998242, 2060348828, 9029838946, 1664998250, 2060348826, 1664998252, 1664998254, 1664998267, 2060348819, 1664998271, 2060348814, 1664998273, 1664998276, 1665013749, 2060348830, 1664998242]",parking,,,,,,,,,,,parking,,permissive,,yes,,multi-storey,asphalt,,geodieste.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
